id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
800959049960339205,Gorgeous George - your home in the gorge,11115572,Michael,,Launceston,-41.44549,147.1245,Entire home/apt,400,2,1,2023-12-25,0.38,1,161,1,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
39155670,Bennell Georgian Townhouse,300363591,Dianne,,Launceston,-41.44028,147.14341,Entire home/apt,380,2,92,2024-03-02,1.77,1,235,25,DA0562/2019
812648190765271727,"River View Holiday House, 10min to CBD-Sleeps 8.",118612901,Lisa & Andrew,,Clarence,-42.87102,147.38264,Entire home/apt,499,2,32,2024-02-08,2.51,39,105,31,PDPLANPMTP-2022-027813
1060597875094599925,Esplanade Beach Retreat,423932034,Jamie,,Central Coast,-41.159085141784104,146.24243010295268,Entire home/apt,,1,1,2024-01-21,0.59,6,0,1,DA2023316
769684018371837987,Heart of the City (3bd/1ba). Less than 1km to Hbt,489363859,Tammy,,Hobart,-42.884275814773495,147.31824036687613,Entire home/apt,,1,15,2024-01-14,1.02,2,0,6,PLN-22-610
682059412528417991,Heritage Loft- Queen bed - Own Entrance & Bathroom,439920431,Lynn Lynn,,Sorell,-42.78546,147.56014,Private room,139,1,25,2023-11-04,1.28,5,283,12,"Exempt: This listing is a hotel, motel, or caravan park"
34346126,Kangaroo Bay Apartments (Apartment #7),91455674,Emily,,Clarence,-42.87574,147.37006,Entire home/apt,371,1,22,2023-06-04,0.38,17,271,3,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
38740529,Randalls Bay Spa Retreat,23926012,Kennedy,,Huon Valley,-43.24304,147.13043,Entire home/apt,,4,39,2022-09-05,0.72,1,0,0,VA-8/2019
667890649051995309,Vintage Terrace - Hobart,24501263,Justin,,Hobart,-42.8796236,147.3167485,Entire home/apt,,2,38,2023-11-25,2.02,6,0,19,PLN-22-147
1095231166329237926,Thrower Cottage: Gateway to the Cataract Gorge,5266238,Moxxi,,Launceston,-41.44509778893497,147.12681358482132,Entire home/apt,359,2,0,,,113,69,0,DA0442/2023
772609572316476203,City Lights Getaway-6 Kms from City Sleeps10,118612901,Lisa & Andrew,,Clarence,-42.84526,147.36057,Entire home/apt,,2,15,2024-02-25,1.03,39,192,12,PDPLANPMTP-2022/032532
6328219,Highbury Apartments  Apartment 5,32936801,Kate,,Launceston,-41.43956,147.14606,Entire home/apt,300,2,36,2021-05-20,0.37,6,3,0,"Exempt: This listing is a hotel, motel, or caravan park"
52430977,CBD New Architect Designed Great Location,4384452,Pam,,Launceston,-41.43613,147.1383,Entire home/apt,250,2,8,2022-09-26,0.30,8,76,0,DA0583/2019
16761920,Enchanted Garden on Raymond,37975687,Sharon,,Launceston,-41.44380828553868,147.1532603610474,Entire home/apt,500,30,0,,,1,270,0,Exempt: This listing falls under the 'home sharing' exemption
786806159111787605,Hobart View Suite,38423120,Wenqi,,Hobart,-42.8852066,147.3065753,Entire home/apt,181,1,2,2024-01-14,0.14,4,51,1,Exempt: This listing falls under the 'home sharing' exemption
795862813929149680,"Charming Little Home: Near City, Parking & Wifi",5266238,Moxxi,,Launceston,-41.45108,147.1395,Entire home/apt,226,2,21,2024-01-12,1.60,113,161,20,DA0357/2022
39489118,Architectural Hobart Home on the Hill,15808424,Kate,,Kingborough,-43.02895,147.26558,Entire home/apt,,4,3,2020-01-03,0.06,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
39371663,Gill's House-Sandy Bay Apartment,302427272,Josh,,Hobart,-42.89644,147.32766,Entire home/apt,,1,9,2020-01-31,0.17,1,0,0,62382711
877592795240863817,The Mountain Riveting House at Risdon vale,425096584,Bryan,,Clarence,-42.81413,147.34951,Entire home/apt,125,2,13,2024-02-19,1.25,35,164,13,Exempt: This listing falls under the 'home sharing' exemption
54250347,Heritage Experience-Two Bedroom Spa Unit,439920431,Lynn Lynn,,Sorell,-42.784668,147.559921,Entire home/apt,170,1,65,2024-02-21,2.49,5,269,24,"Exempt: This listing is a hotel, motel, or caravan park"
830607695141297284,Little Island Apartments #14,91455674,Emily,,Clarence,-42.87452,147.37135,Entire home/apt,408,2,1,2023-07-02,0.12,17,206,1,PDPLANPMTP-2022/032168
28050276,Leichhardt Farm Cottage 10 mins to CBD,4384452,Pam,,Launceston,-41.47741,147.18962,Entire home/apt,,2,38,2023-12-27,0.57,8,0,2,DA0583/2019
777220442494180333,Farm Stay,136722723,Kim,,Tasman,-43.12419,147.85039,Entire home/apt,,2,32,2024-01-10,2.53,1,0,31,DA 132 / 2022
50200188,Winemakers' Cottage @ Brinktop Vineyard,15359299,Gillian,,Sorell,-42.7607,147.53501,Entire home/apt,250,2,42,2024-01-06,1.42,1,159,3,Doc 531266 Re: 5.2020.260.1
51875159,"Hobart City Views, 3 Bed & 2 Bath-10Km to CBD.",118612901,Lisa & Andrew,,Clarence,-42.89463,147.41047,Entire home/apt,290,2,40,2024-01-28,1.35,39,196,6,PDPLANPMTP-2021/020493
39767466,Charming S/C+Big Deck+Pan Views Long stay walk2CBD,305666043,Richard,,Hobart,-42.88603,147.31175,Entire home/apt,,7,52,2022-04-19,0.99,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
782128648794032387,Bella Vista on Beach,91455674,Emily,,Clarence,-42.87308,147.37759,Entire home/apt,,2,7,2023-12-22,0.48,17,288,2,PDPLANPMTP-2022/032506
16737408,West Hobart House - Perfect for families,4736786,Elizabeth,,Hobart,-42.8823,147.31362,Entire home/apt,319,3,112,2024-01-21,1.29,1,249,6,PLN-17-169
28398207,Nook Hideaway - Birdsong Cottage One,212351605,Mic And Jen,,Kentish,-41.30137,146.33431,Entire home/apt,,2,24,2020-03-21,0.36,2,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
1082533905132455828,"Where you want to be, South Arm",546214241,Scott,,Clarence,-43.0293569937382,147.41627007722855,Entire home/apt,,2,1,2024-02-17,1,1,0,1,Exempt: This listing falls under the 'home sharing' exemption
50232698,Hill Top Hobart Home,7524471,Jed,,Clarence,-42.8423,147.35666,Entire home/apt,175,2,51,2024-02-13,1.54,1,40,29,Exempt: This listing falls under the 'home sharing' exemption
40142238,"Great new sunny, Hobart pad in trendy cafe area",154033264,Carole,,Hobart,-42.87073,147.31119,Entire home/apt,,2,3,2020-01-07,0.06,2,0,0,Exempt: This listing falls under the 'home sharing' exemption
40216222,Sanctuary on Springfield,152518123,Kathryn,,Glenorchy,-42.84553,147.28241,Entire home/apt,,3,43,2023-07-07,0.84,1,0,7,Exempt: This listing falls under the 'home sharing' exemption
28498517,Nook Hideaway - Birdsong Cottage Two,212351605,Mic And Jen,,Kentish,-41.30272,146.33316,Entire home/apt,,2,22,2021-01-31,0.33,2,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
15650613,Caradi Apartment - luxury self contained,20737810,Annette,,Launceston,-41.44355,147.14853,Entire home/apt,265,2,32,2023-12-30,0.43,1,349,2,Exempt: This listing falls under the 'home sharing' exemption
51275473,Next to the Gorge! Cataract Gorge Retreat 4bedroom,96235801,Alex,,Launceston,-41.44767,147.12346,Entire home/apt,458,2,17,2024-01-01,0.67,4,315,7,DA0138/2021
30841872,Wyn-Inglis on Canning,24918359,Anna,,Launceston,-41.44184,147.14183,Entire home/apt,270,2,58,2024-01-02,0.91,2,56,5,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
29856810,Large Light-Filled Home in Launceston + Wifi,6990769,Ryan,,Launceston,-41.45304,147.13223,Entire home/apt,550,4,18,2023-02-20,0.31,1,75,0,Exempt: This listing falls under the 'home sharing' exemption
40309814,Rock n Views Accommodation,311467577,Louise,,Central Coast,-41.12269,146.03928,Entire home/apt,,2,3,2020-01-27,0.06,1,0,0,BP216096
40357738,West Hobart garden cottage,5959339,Megan,,Hobart,-42.88775,147.31786,Entire home/apt,,5,3,2023-02-18,0.11,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
810272247807368839,Heritage Suite 121,29958565,Dale,,Launceston,-41.4392653,147.1423507,Entire home/apt,400,2,0,,,7,350,0,"Exempt: This listing is a hotel, motel, or caravan park"
782109971742869757,'Getaway' - Main House Only,480122603,Sarah,,Kingborough,-43.0770252,147.3446891,Entire home/apt,,2,16,2024-02-24,1.16,23,0,13,BA-IDS 2014
16394668,Highbury Apartments - Apartment 6,32936801,Kate,,Launceston,-41.43965,147.14428,Entire home/apt,270,2,2,2022-03-28,0.07,6,12,0,"Exempt: This listing is a hotel, motel, or caravan park"
790217075921397067,White Peppermint Woods,222135906,Kinara,,Kingborough,-42.96446,147.20646,Entire home/apt,,2,16,2024-02-04,1.09,1,0,9,Exempt: This listing falls under the 'home sharing' exemption
795795980397028145,Zebben's Haven,339931795,Elaine,,Glamorgan/Spring Bay,-42.10160937547477,148.0747339501977,Entire home/apt,,2,45,2024-02-22,3.46,1,0,42,Exempt: This listing falls under the 'home sharing' exemption
52973226,3 Seaviews Wombat - Mt Rumney Escapes,6995911,Clarissa,,Clarence,-42.86255,147.46063,Entire home/apt,247,1,67,2024-02-21,3.21,6,286,29,D-2015/510
996209315742853986,Skyline Serenity Lower - Close to city and airport,425096584,Bryan,,Clarence,-42.84296397373188,147.35977000350078,Entire home/apt,131,2,9,2024-02-26,2.00,35,180,9,Exempt: This listing falls under the 'home sharing' exemption
938510269675115941,Blue River Cottage,526561349,Kevin,,Central Coast,-41.15228851579661,146.16348632549847,Entire home/apt,172,2,23,2024-03-02,5.00,1,0,23,DA2022225
868495002283266878,"New Villa in the Vineyards, 20 mins to CBD",118612901,Lisa & Andrew,,Clarence,-42.87647,147.42952,Entire home/apt,,2,12,2024-01-21,1.13,39,21,12,PDPLANPMTD-2022/31879
989460325827709483,Hillside Retreat -Studio with Views,118612901,Lisa & Andrew,,Clarence,-42.89320233356514,147.4162677018297,Entire home/apt,148,2,2,2024-02-14,0.60,39,341,2,PDPLANPMTD-2022-030217
42277558,S/C  2BEDR. FLAT IN SEMI -RURAL SETTING,335787906,Helen,,Central Coast,-41.1894,146.25883,Entire home/apt,,1,5,2020-03-20,0.10,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
53383808,Kangaroo Bay Apartments (Apartment #3),91455674,Emily,,Clarence,-42.875744,147.370056,Entire home/apt,396,2,3,2022-11-30,0.12,17,314,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
18738280,"Large Modern 4BR: Mountain Views, Ideal for Groups",130351789,Kalinda And Chris,,Clarence,-42.86367,147.36194,Entire home/apt,521,2,355,2024-03-04,4.42,2,260,47,D-2018/315
40709119,*WE'RE BACK - Go wild for winter in Hobart!,29481126,Sarah,,Hobart,-42.87354,147.30337,Entire home/apt,,2,9,2020-03-21,0.18,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
40620553,"Close to CBD, great for large groups!",14315467,Steven,,West Tamar,-41.43338,147.11416,Entire home/apt,,3,5,2020-01-15,0.10,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
1028550954686182427,Mountain View Villa close to shop-10min to CBD,118612901,Lisa & Andrew,,Clarence,-42.86624880920159,147.37435681053248,Entire home/apt,300,2,4,2024-01-26,1.36,39,348,4,PDPLANPMTD-2023-03
48555116,Paradise Point - Tamar Valley w/ heated pool,215952169,Priscilla,,West Tamar,-41.1309,146.80684,Entire home/apt,1399,2,38,2024-01-27,1.25,2,0,15,PA2021124
721278137017931161,Coachman's Rest Cabin,154813436,Tiny Away,,Sorell,-42.78208,147.57465,Entire home/apt,190,1,2,2022-12-29,0.14,7,191,0,"Exempt: This listing is a hotel, motel, or caravan park"
40804773,"Alma Views, large 4 bed home",102654271,Damian,,Clarence,-42.87049,147.37471,Entire home/apt,,2,109,2024-03-07,2.15,1,316,29,PDPLANPMTD-2019/005844
1062736641191821849,Carlton beach coastal home,294413041,Elle,,Sorell,-42.87119912728516,147.63229776749642,Entire home/apt,188,2,1,2024-02-24,1,1,354,1,Exempt: This listing falls under the 'home sharing' exemption
816365952697620235,Peaceful retreat in Lenah Valley,6746019,Laura,,Hobart,-42.8677058,147.2910641,Entire home/apt,,8,0,,,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
40899483,Life at the Beach,24530420,Michael,,Clarence,-42.85712,147.50433,Entire home/apt,,1,27,2020-03-12,0.53,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
1056773033555063762,"Modern home on the Eastern shore, nearby Hobart",113462599,Katie,,Clarence,-42.82367708767643,147.3533087857859,Entire home/apt,223,2,2,2024-02-17,2,1,180,2,Exempt: This listing falls under the 'home sharing' exemption
23879813,"The Retreat, Sleeps 6-10 min CBD/Airport",118612901,Lisa & Andrew,,Clarence,-42.86353,147.37783,Entire home/apt,242,2,101,2024-03-05,1.40,39,358,11,D-2018/1
41064936,Private luxury villa with spa bath and king bed,229964909,Ami,,Kingborough,-43.04861,147.21303,Private room,,3,0,,,2,0,0,"Exempt: This listing is a hotel, motel, or caravan park"
818530901617845092,Welcoming house,488527467,Jeanne,,Huon Valley,-43.1629583,147.08974,Entire home/apt,,2,4,2023-11-20,0.81,1,0,4,Exempt: This listing falls under the 'home sharing' exemption
823427509692345665,Travel-maker's hideout,303233814,Manuel,,West Coast,-41.74092,145.61548,Private room,,1,11,2023-12-28,0.90,1,0,10,Exempt: This listing falls under the 'home sharing' exemption
777722385318669242,Spacious 5-bedroom federation home in CBD,102668123,Nell,,Launceston,-41.44872489999999,147.1458543,Entire home/apt,206,1,51,2024-03-02,4.02,14,0,48,Exempt: This listing falls under the 'home sharing' exemption
853836615501605996,"Cambridge, Coal River doorstep!",9197623,Liam,,Clarence,-42.8269338,147.4597479,Entire home/apt,335,2,43,2024-02-19,3.82,1,330,43,403245
818609853943955290,Hot Tub with Ocean Views,23180188,Carly,,Break O'Day,-41.45475852341806,148.2625722037048,Entire home/apt,,2,43,2024-02-18,3.83,1,0,43,Exempt: This listing falls under the 'home sharing' exemption
974215818623979797,Ant on Monateric,535736630,Petra,,Circular Head,-40.760671128632964,145.2969422248246,Entire home/apt,505,1,3,2024-02-19,0.71,3,0,3,DA2018-31
53422680,Excellent location in central Battery Point,432561998,Nick,,Hobart,-42.88906,147.3305,Entire home/apt,172,2,111,2024-02-25,4.13,1,0,43,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
954138817093746343,Riverview Escape,5266238,Moxxi,,West Tamar,-41.4288,147.11216,Entire home/apt,248,2,7,2024-03-02,1.65,113,0,7,home exempt
12894352,Lovely Heritage Accommodation -5,62205537,Jeff,,Hobart,-42.87689,147.3186,Private room,253,1,41,2024-03-08,0.46,3,310,11,
41303552,⭐60% Off Long Stays - Brand New - Stunning Views ⭐,139367583,Elena,,Clarence,-42.87263,147.38932,Entire home/apt,,2,28,2021-09-03,0.55,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
830647092937080374,The Eastern Penthouse,91455674,Emily,,Clarence,-42.8748,147.37124,Entire home/apt,,2,1,2023-12-27,0.39,17,298,1,PDPLANPMTP-2022/032168
830634131819577561,The Western Penthouse,91455674,Emily,,Clarence,-42.87574,147.37072,Entire home/apt,667,2,3,2023-12-23,0.36,17,290,3,PDPLANPMTP-2022/032168
37892525,Queen Room- Shared Bathroom,98134920,Em And Jimmy,,Hobart,-42.88103,147.32765,Hotel room,142,1,511,2024-02-28,9.31,3,356,68,"Exempt: This listing is a hotel, motel, or caravan park"
41569681,"The backyard ""Tin Shed""",306034469,Clive,,Clarence,-42.89507,147.41199,Entire home/apt,,1,54,2024-01-24,1.08,1,0,4,Exempt: This listing falls under the 'home sharing' exemption
41602788,"Close to town, great views. Edwardian splendour.",233576665,Wendy,,Launceston,-41.44459,147.13206,Private room,,2,1,2020-01-19,0.02,1,129,0,Exempt: This listing falls under the 'home sharing' exemption
41688988,Platypus Retreat In Big Woods,116151049,Robin,,Launceston,-41.18404,147.16927,Entire home/apt,,1,44,2023-12-13,1.63,1,0,6,Exempt: This listing falls under the 'home sharing' exemption
840855282814940408,Bundaleer-The Blue Wren Cabin,248496391,Rosie,,Break O'Day,-41.30688,148.2337389,Entire home/apt,,2,32,2024-01-26,2.70,3,0,32,BA 327 2021
1019470,Beautiful views from cosy home,2562820,Anna,,Hobart,-42.88851,147.31031,Entire home/apt,,4,85,2019-06-24,0.72,1,0,0,PLN-19-803
2042954,Bruny Vista,10476685,Pamela,,Kingborough,-43.12276,147.262,Entire home/apt,,2,24,2023-01-10,0.21,1,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
1285967,Horse Haven - Mt Rumney Escapes,6995911,Clarissa,,Clarence,-42.86355,147.46206,Entire home/apt,,1,526,2024-01-13,4.09,6,331,15,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
41184132,Ruby's Cottage Farm Stay,126223884,Kim,,Tasman,-43.16434,147.83343,Entire home/apt,240,1,63,2024-02-21,1.23,1,291,10,DA2019/00121
30919778,Perfect for Families & Groups: Views & Wi-Fi,15982258,Lauren,,Launceston,-41.45304,147.15858,Entire home/apt,293,2,154,2024-01-08,2.45,3,100,2,DA0614/2019
2340004,Character townhouse in the city,5687116,Gemma,,Hobart,-42.87384,147.32333,Entire home/apt,,3,2,2023-06-18,0.22,1,0,2,Exempt: This listing falls under the 'home sharing' exemption
606951078615479231,"Spacious, quiet 1 bedroom self-contained apartment",32548908,Sam,,Launceston,-41.47238,147.15244,Entire home/apt,159,2,4,2024-03-03,0.28,2,160,3,Exempt: This listing falls under the 'home sharing' exemption
11996989,Dolphin View Beach House,279882955,Deborah,,Sorell,-42.89596939086914,147.67037963867188,Entire home/apt,295,2,145,2024-03-09,1.69,1,273,24,DA2019/295-1
2262833,South Hobart Studio Apartment,11555959,Jo,,Hobart,-42.90055,147.2879,Entire home/apt,,2,77,2019-11-23,0.68,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
48773778,Central Historic Gem,5266238,Moxxi,,Launceston,-41.44213,147.14147,Entire home/apt,225,2,56,2023-11-26,1.62,113,0,17,DA0058/2020
769787837200041461,"Wild @ Heart - Tullah, Tasmania",384133518,Andrea,,West Coast,-41.7382539,145.6143638,Entire home/apt,190,2,10,2024-01-28,0.84,1,209,10,DA 2022/18
2979656,"Sunny Eco Home, Central Hobart",9063468,Amanda,,Hobart,-42.90346,147.30369,Entire home/apt,,5,3,2019-01-01,0.03,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
45962285,Cute Fully Self Contained Cabin in Forcett,372610009,Ruth,,Sorell,-42.81843,147.62526,Entire home/apt,,2,6,2022-01-02,0.15,1,352,0,5.20161471
3364990,"Battery Pt, Ensuite & River Views",3590035,Bénédicte,,Hobart,-42.89158,147.33259,Private room,,3,44,2022-06-19,0.38,4,0,0,Exempt: This listing falls under the 'home sharing' exemption
39763505,Coswell Beach House in the Bush at Swansea,305639971,Donnalee,,Glamorgan/Spring Bay,-42.14443,148.07542,Entire home/apt,564,2,92,2024-02-28,1.80,1,251,13,Exempt: This listing falls under the 'home sharing' exemption
942539317641204745,Cozy & Inexpensive @ New Town,165346811,Emibnb,,Hobart,-42.86208871622321,147.31415995037145,Private room,,2,2,2023-07-28,0.26,1,0,2,Exempt: This listing falls under the 'home sharing' exemption
11799821,Cottage in the Pines 'No Service Fee’,9606620,Birralee,,Kentish,-41.4303,146.19701,Entire home/apt,170,1,790,2024-03-06,9.69,1,107,142,DA2017/068
4379987,"""Isle of Views"" - 2 km to MONA",25511005,Natalie,,Glenorchy,-42.82187,147.25862,Entire home/apt,171,2,172,2024-02-25,1.51,43,0,35,
38759224,Easy Access Cabin,295271252,Amy,,Kingborough,-43.06413,147.26261,Entire home/apt,165,2,13,2022-09-13,0.24,3,353,0,"Exempt: This listing is a hotel, motel, or caravan park"
891785659804537716,"Bluff Cottage - Beachfront, Heritage listed.",70378931,Penny And Paul,,Glamorgan/Spring Bay,-42.116561325371435,148.07339821010828,Entire home/apt,340,2,13,2024-03-06,3.36,2,213,13,DA 2020/308
4458487,Cornwall Cottage,6517351,Peta,,Clarence,-42.81714,147.43411,Entire home/apt,,2,13,2023-01-02,0.15,1,24,0,Exempt: This listing falls under the 'home sharing' exemption
35398422,"""The Cave"" West Hobart 🌈 🌱 🏳️‍⚧️",153268,Yvette,,Hobart,-42.87999,147.31448,Entire home/apt,150,1,335,2024-02-25,5.79,3,0,62,Exempt: This listing falls under the 'home sharing' exemption
30452650,Strandhem,228636289,Mikael,,Waratah/Wynyard,-40.91091,145.54645,Entire home/apt,250,2,134,2024-03-02,2.12,1,300,26,DA 142/2018 PID 7088391
3060713,Buttons Cottage for a northwest Tassie haven,15579302,Alison,,Central Coast,-41.36158,146.08619,Entire home/apt,178,2,216,2024-02-17,1.93,1,287,18,DEV2008116
907680958404657954,Once Upon a Tide: Kingston Beach Esplanade Living,427107681,Samantha,,Kingborough,-42.9836153,147.3235093,Entire home/apt,,2,5,2023-10-23,0.68,10,0,5,Exempt: This listing falls under the 'home sharing' exemption
629243702900657635,Relax and unwind at Three Paddocks and a Hill,459655811,Emma,,Huon Valley,-43.15843,147.15767,Entire home/apt,247,2,89,2024-03-09,4.18,1,0,43,125/2018
4819850,Bluegum Hostel Budget Double Room,24821505,Marion,,Tasman,-43.01786,147.8976,Private room,,2,355,2020-03-23,3.27,2,0,0,
52621075,Coningham House By The Sea,12986730,Ellie,,Kingborough,-43.08043,147.2862,Entire home/apt,250,2,38,2024-02-05,1.32,1,46,10,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
878155376544371459,Strahan Beach + Boat House,423903305,Amanda,,West Coast,-42.15188200000001,145.3148549,Entire home/apt,250,2,0,,,1,355,0,DA2023/20
43540911,"North Hobart, Tranquil Retreat, No Stairs, Access",198518054,Pamela,,Hobart,-42.86853,147.31624,Entire home/apt,167,2,27,2023-10-17,0.78,1,119,5,Exempt: This listing falls under the 'home sharing' exemption
25678002,Convict Beach House  - The Cottage,42898258,Christine,,Tasman,-43.01869,147.72282,Entire home/apt,180,2,50,2024-01-21,0.74,2,160,13,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
40317681,Beach House on Burgess,311544296,Mark,,Glamorgan/Spring Bay,-41.88088,148.30298,Entire home/apt,254,2,243,2024-03-10,4.70,2,0,64,DA 2019/00297
5582212,West Hobart Spacious 1 Bedr'm Apt. Close to city,641506,Francis,,Hobart,-42.887451171875,147.31214904785156,Entire home/apt,,7,117,2024-02-25,1.07,2,0,16,PLN-19-620
25919867,Rosebank Cottage,181005287,Geoff,,Circular Head,-40.84571,145.18902,Entire home/apt,170,1,18,2024-02-19,0.32,4,346,2,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
32930279,Freycinet Stone Studio 5 - Greystone,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-42.12581,148.29145,Entire home/apt,339,1,163,2024-02-29,2.78,110,0,38,DA 2018/00259
23772847,Two bedroom self contained unit with coastal views,2834904,Clint,,Circular Head,-40.76085,145.27922,Private room,330,1,33,2023-10-01,0.46,9,0,1,
38117444,Beautiful Ocean & Mountain Views/private entrance,21899255,Joanna,,Kingborough,-43.01179,147.32322,Entire home/apt,157,2,84,2024-02-25,1.55,2,0,24,Exempt: This listing falls under the 'home sharing' exemption
46820117,PANORAMA BAY/ISLANDVIEW Studio-Cottage Dover TAS,237478967,Dagmar,,Huon Valley,-43.32799,147.00109,Entire home/apt,,2,7,2021-03-29,0.18,2,0,0,VA-2/2020
763801915148039382,"The Hide On Cloudy, AC, kitchen, private",118758066,Wina,,Kingborough,-43.36687862590203,147.23553076386452,Entire home/apt,287,2,40,2024-02-19,2.58,7,324,28,DA-2022-478
5664773,Spacious 3BR House in Prime Location,27881267,Lana,,Hobart,-42.91609,147.34065,Entire home/apt,,2,10,2022-10-13,0.09,3,0,0,PLN-15-00629-01
5838525,Bluegum Hostel - Budget Share Dorm,24821505,Marion,,Tasman,-43.01883,147.89571,Shared room,,2,341,2020-03-19,3.13,2,0,0,
812786753103460834,"Charming Hydro Cottage, Bronte Park #11",499141080,Bernice,,Central Highlands,-42.13677,146.4904,Entire home/apt,245,1,26,2024-03-08,1.96,4,327,22,"Exempt: This listing is a hotel, motel, or caravan park"
6392189,Pioneer Lodge 45 Main Rd Pioneer Tas,33329640,Linette,,Dorset,-41.08229,147.93379,Hotel room,,1,26,2024-01-28,0.26,6,354,8,
34870615,"""Little Lyttleton"" renovated gem",24350837,Betul And Defne,,Launceston,-41.43524,147.15086,Entire home/apt,119,3,128,2024-03-08,2.42,3,128,40,DA 0691/2019
7080698,Middle of the Hill House,23920289,Bek,,Hobart,-42.87146,147.30882,Entire home/apt,,2,82,2020-01-08,0.78,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
3706082,"'George's' - ""home away from home""",18900250,Nicole,,Launceston,-41.43824768066406,147.1554718017578,Entire home/apt,275,2,18,2024-02-11,0.16,1,3,5,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
8275835,Red Brier Villa,27130746,Vianne,,Clarence,-42.73779,147.43354,Entire home/apt,,2,0,,,3,210,0,76708150
8276446,Red Brier Cottage,27130746,Vianne,,Clarence,-42.73664,147.4342,Entire home/apt,,1,23,2023-07-25,0.30,3,345,5,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
550832769141841459,Private Room In Beautiful Home,181352826,Mannie,,Hobart,-42.856299,147.3156179,Private room,80,2,3,2023-12-29,0.48,2,345,3,n/a
47281296,Refresh109 Deluxe Queen Room,381403163,Mark,,Launceston,-41.43792,147.13585,Private room,,1,38,2024-02-12,0.99,5,359,5,"Exempt: This listing is a hotel, motel, or caravan park"
49182316,Bushranger’s Cottage,331035240,Michael,,Kingborough,-43.09195,147.26436,Entire home/apt,300,2,9,2024-01-16,0.34,1,255,3,C5
6824084,Stunning Views and complete privacy,34799225,Rani & Mico,,Hobart,-42.88543,147.31276,Private room,,1,683,2022-03-15,6.66,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
1085877652904896455,Base in Bellingham,5266238,Moxxi,,George Town,-41.017906539457904,147.1638244814048,Entire home/apt,403,2,0,,,113,85,0,2023/109
46643137,"Sunny, Spacious Holiday home",377021816,Kate,,Clarence,-42.86463,147.36014,Entire home/apt,,2,2,2021-12-31,0.05,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
1040817940644451978,Luxe Heritage on Balfour: Time Traveller's Delight,5266238,Moxxi,,Launceston,-41.4432971980335,147.14118257821093,Entire home/apt,304,2,3,2024-03-03,1.25,113,0,3,DA0434/2023
735271443102937783,"Spacious, modern, bright & fresh home + waterviews",132405825,Annissa,,Glenorchy,-42.807790246828624,147.24992189956532,Entire home/apt,302,2,13,2024-01-25,0.90,2,0,10,PLN-22-478
48191920,Mauroma - Beachfront property!,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-42.09753,148.23711,Entire home/apt,306,2,86,2024-02-19,2.33,110,0,7,DA2020/294
15211067,Walk to Salamanca or the city,57683331,Jane,,Hobart,-42.88742,147.32702,Entire home/apt,,4,100,2022-12-31,1.12,2,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
9537745,Freya's Cubby,24730651,Danielle,,Hobart,-42.90224,147.3041,Entire home/apt,,2,158,2021-07-18,1.59,2,0,0,Exempt: This listing falls under the 'home sharing' exemption
913389372762134371,"Quiet, cosy room in Kingston",28488400,Mel,,Kingborough,-42.9894158,147.2948799,Private room,,1,5,2024-01-05,0.63,1,0,5,Exempt: This listing falls under the 'home sharing' exemption
